Data Medicao;Hora Medicao;CH (NUVENS ALTAS)(codigo);CL (NUVENS BAIXAS)(codigo);CM (NUVENS MEDIAS)(codigo);NEBULOSIDADE, HORARIA(décimos);PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA AO NIVEL DO MAR, HORARIA(mB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO AR - BULBO UMIDO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(codigo);VENTO, VELOCIDADE HORARIA(m/s);VISIBILIDADE, HORARIA(codigo)
01/03/2000;1200;null;null;null;2;0;null;null;24.4;24;null;97;0;0;50
01/03/2000;1800;null;null;null;4;14.8;null;null;25.8;25.4;null;97;0;0;60
02/03/2000;0;null;null;null;10;0;null;null;23.8;23.2;null;95;0;0;20
02/03/2000;1200;null;null;null;2;2.2;null;null;23;22.8;null;98;0;0;50
02/03/2000;1800;null;null;null;4;0;null;null;30.4;27.2;null;77;0;0;60
03/03/2000;0;null;null;null;4;0;null;null;25.6;24;null;87;0;0;60
03/03/2000;1200;null;null;null;10;3.2;null;null;24.2;24;null;98;0;0;20
03/03/2000;1800;null;null;null;4;0;null;null;31.2;28;null;77;0;0;70
04/03/2000;0;null;null;null;4;0;null;null;27;26;null;92;0;0;60
04/03/2000;1200;null;null;null;2;0;null;null;25.4;25;null;97;0;0;50
04/03/2000;1800;null;null;null;4;0;null;null;33;30;null;80;0;0;60
05/03/2000;0;null;null;null;10;1.4;null;null;23.8;23.4;null;97;0;0;20
05/03/2000;1200;null;null;null;2;18.6;null;null;23;22.8;null;98;0;0;50
05/03/2000;1800;null;null;null;4;0;null;null;29.6;26;null;74;0;0;60
06/03/2000;0;null;null;null;10;6.4;null;null;24;23;null;91;0;0;20
06/03/2000;1200;null;null;null;10;0;null;null;23;22.6;null;96;0;0;20
06/03/2000;1800;null;null;null;4;0;null;null;31.8;27.6;null;71;0;0;60
07/03/2000;0;null;null;null;10;21.4;null;null;24.4;24.2;null;98;0;0;20
07/03/2000;1200;null;null;null;10;0;null;null;23.4;23;null;96;0;0;20
07/03/2000;1800;null;null;null;4;0;null;null;29;27.4;null;88;0;0;60
08/03/2000;0;null;null;null;10;4.6;null;null;23.2;23;null;98;0;0;20
08/03/2000;1200;null;null;null;10;0;null;null;23;22.6;null;96;0;0;20
08/03/2000;1800;null;null;null;4;0;null;null;32.4;28;null;70;0;0;60
09/03/2000;0;null;null;null;0;3.2;null;null;27;25.6;null;89;0;0;60
09/03/2000;1200;null;null;null;2;0;null;null;25;24.4;null;95;0;0;50
09/03/2000;1800;null;null;null;4;0;null;null;34;28.6;null;65;23;1.6;60
10/03/2000;0;null;null;null;4;0;null;null;26.6;25.4;null;90;0;0;60
10/03/2000;1200;null;null;null;10;0;null;null;24.6;24.4;null;98;0;0;20
10/03/2000;1800;null;null;null;4;0;null;null;27.2;26.2;null;92;0;0;60
11/03/2000;0;null;null;null;4;0;null;null;25.4;24.2;null;90;0;0;60
11/03/2000;1200;null;null;null;2;0;null;null;24;23.4;null;95;0;0;50
11/03/2000;1800;null;null;null;4;0;null;null;32.4;27.4;null;67;0;0;60
12/03/2000;0;null;null;null;0;0;null;null;25.4;24;null;88;0;0;60
12/03/2000;1200;null;null;null;2;0;null;null;24.6;24;null;95;0;0;50
12/03/2000;1800;null;null;null;4;0;null;null;32.6;27.8;null;68;0;0;70
13/03/2000;0;null;null;null;10;9.2;null;null;23;22;null;91;0;0;20
13/03/2000;1200;null;null;null;2;4.8;null;null;23.4;22.6;null;93;0;0;50
13/03/2000;1800;null;null;null;10;1;null;null;25;24.4;null;95;0;0;20
14/03/2000;0;null;null;null;0;0;null;null;24.6;24;null;95;0;0;60
14/03/2000;1200;null;null;null;2;0;null;null;25.4;25;null;97;0;0;50
14/03/2000;1800;null;null;null;4;0;null;null;33;28;null;67;0;0;70
15/03/2000;0;null;null;null;10;37.4;null;null;24.2;24;null;98;0;0;20
15/03/2000;1200;null;null;null;10;6;null;null;24;23.4;null;95;0;0;20
15/03/2000;1800;null;null;null;4;0;null;null;32;28.4;null;75;0;0;60
16/03/2000;0;null;null;null;4;0;null;null;26.4;25.6;null;93;0;0;60
16/03/2000;1200;null;null;null;10;13.4;null;null;23.4;23;null;96;0;0;20
16/03/2000;1800;null;null;null;4;0;null;null;32.6;29.8;null;81;0;0;60
17/03/2000;0;null;null;null;10;30;null;null;23.2;23;null;98;0;0;20
17/03/2000;1200;null;null;null;10;8;null;null;23.4;23.2;null;98;0;0;20
17/03/2000;1800;null;null;null;4;0;null;null;29.2;26.2;null;78;0;0;60
18/03/2000;0;null;null;null;0;0;null;null;26;24.4;null;87;0;0;60
18/03/2000;1200;null;null;null;10;15;null;null;22;21.8;null;98;0;0;20
18/03/2000;1800;null;null;null;4;4;null;null;27.8;25.6;null;83;0;0;60
19/03/2000;0;null;null;null;4;0;null;null;24.6;24;null;95;0;0;70
19/03/2000;1200;null;null;null;2;0;null;null;23.8;23.4;null;97;0;0;50
19/03/2000;1800;null;null;null;4;0;null;null;31;28.8;null;84;0;0;60
20/03/2000;0;null;null;null;4;0;null;null;25.8;25.2;null;95;0;0;60
20/03/2000;1200;null;null;null;10;0;null;null;23.4;22.4;null;91;0;0;20
20/03/2000;1800;null;null;null;4;0;null;null;32;27;null;66;0;0;60
21/03/2000;0;null;null;null;10;0;null;null;25.6;23.4;null;82;0;0;20
21/03/2000;1200;null;null;null;10;4.2;null;null;23;22.8;null;98;0;0;20
21/03/2000;1800;null;null;null;4;0;null;null;32.8;28.4;null;71;0;0;70
22/03/2000;0;null;null;null;0;0;null;null;27;24.8;null;83;0;0;60
22/03/2000;1200;null;null;null;10;6.6;null;null;23.6;23.4;null;98;0;0;20
22/03/2000;1800;null;null;null;4;0;null;null;31.6;29.4;null;84;0;0;60
23/03/2000;0;null;null;null;0;0;null;null;25.8;25.2;null;95;0;0;60
23/03/2000;1200;null;null;null;10;24.2;null;null;22.2;22;null;98;0;0;20
23/03/2000;1800;null;null;null;10;14.2;null;null;25;24;null;92;0;0;20
24/03/2000;0;null;null;null;10;0;null;null;23.6;23;null;95;0;0;20
24/03/2000;1200;null;null;null;2;0;null;null;24.4;23.6;null;93;0;0;50
24/03/2000;1800;null;null;null;4;0;null;null;31.8;27.4;null;70;0;0;60
25/03/2000;0;null;null;null;10;1.4;null;null;24;23;null;91;0;0;20
